Layer,Threshold,ThresholdLabel,Year,ParamCount,ActiveParamCount,TotalTrades,WinTrades,WinRate,NetPoints,NetProfitTWD,TotalReturnRate,MDDNetPointsSum,MDDRateSum,MDDNetPointsMax,MDDRateMax
大台全日,0.7,勝率 > 70%,2019,196,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
大台全日,0.7,勝率 > 70%,2020,196,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
大台全日,0.7,勝率 > 70%,2021,196,3,3,3,1.0,117.0,5850.0,0.0234,0.0,0.0,0.0,0.0
大台全日,0.7,勝率 > 70%,2022,196,2,2,2,1.0,32.36,1618.0,0.006472,0.0,0.0,0.0,0.0
大台全日,0.7,勝率 > 70%,2023,196,2,2,2,1.0,129.36,6468.000000000001,0.025872,0.0,0.0,0.0,0.0
大台全日,0.7,勝率 > 70%,2024,196,7,7,6,0.8571428571428571,70.32,3516.0,0.014064,43.52,0.008704,43.52,0.008704
大台全日,0.7,勝率 > 70%,2025,196,31,36,33,0.9166666666666666,2877.0600000000004,143853.0,0.575412,38.36000000000001,0.007672,23.44,0.004688
大台全日,0.7,勝率 > 70%,2026,196,171,303,282,0.9306930693069309,14830.999999999998,741550.0,2.9662,613.44,0.122688,148.32000000000002,0.029664
大台全日,0.8,勝率 > 80%,2019,186,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
大台全日,0.8,勝率 > 80%,2020,186,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
大台全日,0.8,勝率 > 80%,2021,186,1,1,1,1.0,59.68,2984.0,0.011936,0.0,0.0,0.0,0.0
大台全日,0.8,勝率 > 80%,2022,186,2,2,2,1.0,32.36,1618.0,0.006472,0.0,0.0,0.0,0.0
大台全日,0.8,勝率 > 80%,2023,186,2,2,2,1.0,129.36,6468.000000000001,0.025872,0.0,0.0,0.0,0.0
大台全日,0.8,勝率 > 80%,2024,186,5,5,4,0.8,18.39999999999999,920.0,0.00368,43.52,0.008704,43.52,0.008704
大台全日,0.8,勝率 > 80%,2025,186,25,27,27,1.0,2653.36,132668.0,0.530672,0.0,0.0,0.0,0.0
大台全日,0.8,勝率 > 80%,2026,186,161,235,232,0.9872340425531916,13644.34,682217.0,2.728868,58.0,0.0116,43.04,0.008608
大台全日,0.9,勝率 > 90%,2019,182,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
大台全日,0.9,勝率 > 90%,2020,182,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
大台全日,0.9,勝率 > 90%,2021,182,1,1,1,1.0,59.68,2984.0,0.011936,0.0,0.0,0.0,0.0
大台全日,0.9,勝率 > 90%,2022,182,2,2,2,1.0,32.36,1618.0,0.006472,0.0,0.0,0.0,0.0
大台全日,0.9,勝率 > 90%,2023,182,2,2,2,1.0,129.36,6468.000000000001,0.025872,0.0,0.0,0.0,0.0
大台全日,0.9,勝率 > 90%,2024,182,3,3,3,1.0,43.48,2174.0,0.008696,0.0,0.0,0.0,0.0
大台全日,0.9,勝率 > 90%,2025,182,25,27,27,1.0,2653.36,132668.0,0.530672,0.0,0.0,0.0,0.0
大台全日,0.9,勝率 > 90%,2026,182,157,212,212,1.0,12930.620000000004,646531.0,2.586124,0.0,0.0,0.0,0.0
大台全日,1.0,勝率 = 100%,2019,182,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
大台全日,1.0,勝率 = 100%,2020,182,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
大台全日,1.0,勝率 = 100%,2021,182,1,1,1,1.0,59.68,2984.0,0.011936,0.0,0.0,0.0,0.0
大台全日,1.0,勝率 = 100%,2022,182,2,2,2,1.0,32.36,1618.0,0.006472,0.0,0.0,0.0,0.0
大台全日,1.0,勝率 = 100%,2023,182,2,2,2,1.0,129.36,6468.000000000001,0.025872,0.0,0.0,0.0,0.0
大台全日,1.0,勝率 = 100%,2024,182,3,3,3,1.0,43.48,2174.0,0.008696,0.0,0.0,0.0,0.0
大台全日,1.0,勝率 = 100%,2025,182,25,27,27,1.0,2653.36,132668.0,0.530672,0.0,0.0,0.0,0.0
大台全日,1.0,勝率 = 100%,2026,182,157,212,212,1.0,12930.620000000004,646531.0,2.586124,0.0,0.0,0.0,0.0
