RuleID,RunID,StrategyID,AnchorMode,AnchorID,AnchorLabel,BodyBinIndex,BodyBin,BodyMin,BodyMax,GapBinIndex,GapBin,GapMin,GapMax,Penetrate,TriggerCount,FillCount,FillRate,TotalTrades,LongTrades,ShortTrades,WinTrades,LossTrades,FlatTrades,WinRate,RawNetPoints,NetPoints,NetProfitTWD,TotalReturnRate,GrossProfitNetPoints,GrossLossNetPoints,PFNet,AvgNetPoints,MaxDrawdownNetPoints,MaxDrawdownRate,TotalFeeTWD,TotalTaxTWD,TotalSlippageTWD
367,G0367,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,11,101~110,101,110.0,27,80~82,80,82.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
368,G0368,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,11,101~110,101,110.0,28,83~85,83,85.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
369,G0369,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,11,101~110,101,110.0,29,86~88,86,88.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
370,G0370,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,11,101~110,101,110.0,30,89~91,89,91.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
371,G0371,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,11,101~110,101,110.0,31,92~94,92,94.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
372,G0372,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,11,101~110,101,110.0,32,95~97,95,97.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
373,G0373,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,11,101~110,101,110.0,33,98~100,98,100.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
374,G0374,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,11,101~110,101,110.0,34,101以上,101,,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
375,G0375,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,1,2~4,2,4.0,1,19,17,0.8947368421052632,17,12,5,5,12,0,0.29411764705882354,-285.0,-358.68000000000006,-17934.000000000004,-0.07173600000000001,267.28000000000003,-625.96,0.42699214007284814,-21.098823529411767,372.52,0.074504,612.0,1372.0,1700.0
376,G0376,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,2,5~7,5,7.0,1,12,11,0.9166666666666666,11,4,7,5,6,0,0.45454545454545453,-3.0,-50.399999999999984,-2519.999999999999,-0.010079999999999997,306.36,-356.76,0.8587285570131181,-4.58181818181818,193.32,0.038664,396.0,874.0,1100.0
377,G0377,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,3,8~10,8,10.0,1,3,3,1.0,3,1,2,1,2,0,0.3333333333333333,-85.0,-97.94,-4897.0,-0.019588,18.54,-116.47999999999999,0.15916895604395606,-32.64666666666667,116.47999999999999,0.023295999999999997,108.0,239.0,300.0
378,G0378,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,4,11~13,11,13.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
379,G0379,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,5,14~16,14,16.0,1,1,1,1.0,1,0,1,0,1,0,0.0,-674.0,-678.36,-33918.0,-0.135672,0.0,-678.36,0.0,-678.36,678.36,0.135672,36.0,82.0,100.0
380,G0380,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,6,17~19,17,19.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
381,G0381,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,7,20~22,20,22.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
382,G0382,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,8,23~25,23,25.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
383,G0383,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,9,26~28,26,28.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
384,G0384,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,10,29~31,29,31.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
385,G0385,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,11,32~34,32,34.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
386,G0386,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,12,35~37,35,37.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
387,G0387,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,13,38~40,38,40.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
388,G0388,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,14,41~43,41,43.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
389,G0389,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,15,44~46,44,46.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
390,G0390,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,16,47~49,47,49.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
391,G0391,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,17,50~52,50,52.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
392,G0392,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,18,53~55,53,55.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
393,G0393,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,19,56~58,56,58.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
394,G0394,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,20,59~61,59,61.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
395,G0395,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,21,62~64,62,64.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
396,G0396,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,22,65~67,65,67.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
397,G0397,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,23,68~70,68,70.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
398,G0398,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,24,71~73,71,73.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
399,G0399,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,25,74~76,74,76.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
400,G0400,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,26,77~79,77,79.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
401,G0401,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,27,80~82,80,82.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
402,G0402,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,28,83~85,83,85.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
403,G0403,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,29,86~88,86,88.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
404,G0404,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,30,89~91,89,91.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
405,G0405,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,31,92~94,92,94.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
406,G0406,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,32,95~97,95,97.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
407,G0407,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,33,98~100,98,100.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
408,G0408,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,12,111~120,111,120.0,34,101以上,101,,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
409,G0409,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,1,2~4,2,4.0,1,7,6,0.8571428571428571,6,3,3,5,1,0,0.8333333333333334,252.0,225.44,11272.0,0.045088,232.92,-7.48,31.139037433155078,37.57333333333333,7.48,0.001496,216.0,512.0,600.0
410,G0410,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,2,5~7,5,7.0,1,10,9,0.9,9,1,8,6,3,0,0.6666666666666666,208.0,168.59999999999997,8429.999999999998,0.03371999999999999,299.88,-131.28,2.2842778793418645,18.73333333333333,78.48000000000002,0.015696000000000005,324.0,746.0,900.0
411,G0411,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,3,8~10,8,10.0,1,3,3,1.0,3,2,1,1,2,0,0.3333333333333333,-94.0,-105.52000000000001,-5276.000000000001,-0.021104000000000005,21.4,-126.92,0.16861014812480302,-35.17333333333334,126.92000000000002,0.025384000000000004,108.0,168.0,300.0
412,G0412,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,4,11~13,11,13.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
413,G0413,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,5,14~16,14,16.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
414,G0414,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,6,17~19,17,19.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
415,G0415,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,7,20~22,20,22.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
416,G0416,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,8,23~25,23,25.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
417,G0417,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,9,26~28,26,28.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
418,G0418,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,10,29~31,29,31.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
419,G0419,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,11,32~34,32,34.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
420,G0420,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,12,35~37,35,37.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
421,G0421,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,13,38~40,38,40.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
422,G0422,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,14,41~43,41,43.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
423,G0423,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,15,44~46,44,46.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
424,G0424,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,16,47~49,47,49.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
425,G0425,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,17,50~52,50,52.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
426,G0426,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,18,53~55,53,55.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
427,G0427,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,19,56~58,56,58.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
428,G0428,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,20,59~61,59,61.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
429,G0429,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,21,62~64,62,64.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
430,G0430,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,22,65~67,65,67.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
431,G0431,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,23,68~70,68,70.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
432,G0432,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,24,71~73,71,73.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
433,G0433,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,25,74~76,74,76.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
434,G0434,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,26,77~79,77,79.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
435,G0435,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,27,80~82,80,82.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
436,G0436,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,28,83~85,83,85.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
437,G0437,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,29,86~88,86,88.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
438,G0438,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,30,89~91,89,91.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
439,G0439,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,31,92~94,92,94.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
440,G0440,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,32,95~97,95,97.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
441,G0441,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,33,98~100,98,100.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
442,G0442,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,13,121~130,121,130.0,34,101以上,101,,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
443,G0443,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,14,131~140,131,140.0,1,2~4,2,4.0,1,5,5,1.0,5,3,2,3,2,0,0.6,91.0,68.88,3444.0,0.013776,160.48,-91.6,1.7519650655021834,13.776,91.6,0.01832,180.0,426.0,500.0
444,G0444,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,14,131~140,131,140.0,2,5~7,5,7.0,1,3,2,0.6666666666666666,2,1,1,1,1,0,0.5,64.0,55.120000000000005,2756.0,0.011024,63.52,-8.4,7.561904761904762,27.560000000000002,8.399999999999999,0.0016799999999999999,72.0,172.0,200.0
445,G0445,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,14,131~140,131,140.0,3,8~10,8,10.0,1,5,5,1.0,5,3,2,2,3,0,0.4,101.0,79.09999999999998,3954.999999999999,0.015819999999999997,229.1,-150.0,1.5273333333333332,15.819999999999997,126.52000000000001,0.025304000000000004,180.0,415.0,500.0
446,G0446,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,14,131~140,131,140.0,4,11~13,11,13.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
447,G0447,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,14,131~140,131,140.0,5,14~16,14,16.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
448,G0448,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,14,131~140,131,140.0,6,17~19,17,19.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
449,G0449,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,14,131~140,131,140.0,7,20~22,20,22.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
450,G0450,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,14,131~140,131,140.0,8,23~25,23,25.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
451,G0451,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,14,131~140,131,140.0,9,26~28,26,28.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
452,G0452,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,14,131~140,131,140.0,10,29~31,29,31.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
453,G0453,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,14,131~140,131,140.0,11,32~34,32,34.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
454,G0454,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,14,131~140,131,140.0,12,35~37,35,37.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
455,G0455,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,14,131~140,131,140.0,13,38~40,38,40.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
456,G0456,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,14,131~140,131,140.0,14,41~43,41,43.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
457,G0457,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,14,131~140,131,140.0,15,44~46,44,46.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
458,G0458,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,14,131~140,131,140.0,16,47~49,47,49.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
459,G0459,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,14,131~140,131,140.0,17,50~52,50,52.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
460,G0460,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,14,131~140,131,140.0,18,53~55,53,55.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
461,G0461,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,14,131~140,131,140.0,19,56~58,56,58.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
462,G0462,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,14,131~140,131,140.0,20,59~61,59,61.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
463,G0463,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,14,131~140,131,140.0,21,62~64,62,64.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
464,G0464,A01_A08_BODY_GAP_BIN_ROD_P1,1,A01,C[1] 前收,14,131~140,131,140.0,22,65~67,65,67.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
