Layer,Threshold,ThresholdLabel,ParamCount,TotalTrades,WinTrades,WinRate,NetPoints,NetProfitTWD,TotalReturnRate,MDDNetPointsSum,MDDRateSum,MDDNetPointsMax,MDDRateMax,PFNet
大台全日,0.5,勝率 > 50%,285,1716,1105,0.6439393939393939,21610.7,4322140.0,17.28856,11198.01,8.958408,561.0,0.4488,2.076130130343969
大台全日,0.6,勝率 > 60%,239,685,547,0.7985401459854015,20834.074999999997,4166815.0,16.66726,3976.085,3.180868,561.0,0.4488,5.02753089892256
大台全日,0.7,勝率 > 70%,199,369,341,0.924119241192412,18244.874999999996,3648975.0,14.5959,783.155,0.626524,146.88,0.117504,20.50489095574086
大台全日,0.8,勝率 > 80%,186,272,268,0.9852941176470589,16638.155,3327631.0,13.310524,100.05000000000001,0.08004000000000001,43.14,0.034512,167.29840079960022
大台全日,0.9,勝率 > 90%,182,247,247,1.0,15940.240000000002,3188048.0,12.752192,0.0,0.0,0.0,0.0,inf
大台全日,1.0,勝率 = 100%,182,247,247,1.0,15940.240000000002,3188048.0,12.752192,0.0,0.0,0.0,0.0,inf
