Layer,Threshold,ThresholdLabel,RuleID,RunID,AnchorID,BodyBin,GapBin,Date,EntryTime,ExitTime,Side,SideLabel,EntryPrice,ExitPrice,EffectiveEntry,EffectiveExit,RawPoints,NetPoints,NetProfitTWD,FeeTWD,TaxTWD,SlippageTWD,CumNetProfitTWD
大台日盤 比例,0.5,勝率 > 50%,1537,G1537,A02,0.205%~0.250%,0.100%~0.110%,20200130,2020-01-30 10:15,2020-01-30 10:16,1,做多,11582.0,11572.0,11582.0,11570.0,-10.0,-12.81,-2562.0,70,92,400.0,-2562.0
大台日盤 比例,0.5,勝率 > 50%,2862,G2862,A03,0.105%~0.150%,0.085%~0.095%,20200130,2020-01-30 10:27,2020-01-30 10:28,-1,做空,11534.0,11529.0,11534.0,11531.0,5.0,2.19,438.0,70,92,400.0,-2124.0
大台日盤 比例,0.5,勝率 > 50%,1605,G1605,A02,0.305%~0.350%,0.100%~0.110%,20200203,2020-02-03 09:08,2020-02-03 09:09,1,做多,11229.0,11242.0,11229.0,11240.0,13.0,10.2,2040.0,70,90,400.0,-84.0
大台日盤 比例,0.5,勝率 > 50%,3003,G3003,A03,0.305%~0.350%,0.160%~0.170%,20200203,2020-02-03 09:08,2020-02-03 09:09,1,做多,11222.0,11242.0,11222.0,11240.0,20.0,17.2,3440.0,70,90,400.0,3356.0
大台日盤 比例,0.5,勝率 > 50%,1537,G1537,A02,0.205%~0.250%,0.100%~0.110%,20200203,2020-02-03 09:28,2020-02-03 09:29,-1,做空,11190.0,11183.0,11190.0,11185.0,7.0,4.2,840.0,70,90,400.0,4196.0
大台日盤 比例,0.5,勝率 > 50%,1538,G1538,A02,0.205%~0.250%,0.115%~0.125%,20200210,2020-02-10 09:06,2020-02-10 09:07,-1,做空,11419.0,11418.0,11419.0,11420.0,1.0,-1.81,-362.0,70,92,400.0,3834.0
大台日盤 比例,0.5,勝率 > 50%,1537,G1537,A02,0.205%~0.250%,0.100%~0.110%,20200312,2020-03-12 09:08,2020-03-12 09:09,1,做多,10642.0,10666.0,10642.0,10664.0,24.0,21.22,4244.0,70,86,400.0,8078.0
大台日盤 比例,0.5,勝率 > 50%,1537,G1537,A02,0.205%~0.250%,0.100%~0.110%,20200312,2020-03-12 09:21,2020-03-12 09:22,-1,做空,10566.0,10573.0,10566.0,10575.0,-7.0,-9.77,-1954.0,70,84,400.0,6124.0
大台日盤 比例,0.5,勝率 > 50%,9967,G9967,A08,0.305%~0.350%,0.070%~0.080%,20200312,2020-03-12 09:27,2020-03-12 09:28,-1,做空,10543.0,10535.0,10543.0,10537.0,8.0,5.23,1046.0,70,84,400.0,7170.0
大台日盤 比例,0.5,勝率 > 50%,2862,G2862,A03,0.105%~0.150%,0.085%~0.095%,20200312,2020-03-12 09:30,2020-03-12 09:31,-1,做空,10508.0,10494.0,10508.0,10496.0,14.0,11.23,2246.0,70,84,400.0,9416.0
大台日盤 比例,0.5,勝率 > 50%,5655,G5655,A05,0.105%~0.150%,0.160%~0.170%,20200312,2020-03-12 09:30,2020-03-12 09:31,-1,做空,10515.0,10494.0,10515.0,10496.0,21.0,18.23,3646.0,70,84,400.0,13062.0
大台日盤 比例,0.5,勝率 > 50%,8443,G8443,A07,0.105%~0.150%,0.160%~0.170%,20200312,2020-03-12 09:30,2020-03-12 09:31,-1,做空,10515.0,10494.0,10515.0,10496.0,21.0,18.23,3646.0,70,84,400.0,16708.0
大台日盤 比例,0.5,勝率 > 50%,1436,G1436,A02,0.055%~0.100%,0.115%~0.125%,20200312,2020-03-12 09:31,2020-03-12 09:32,-1,做空,10507.0,10504.0,10507.0,10506.0,3.0,0.23,46.0,70,84,400.0,16754.0
大台日盤 比例,0.5,勝率 > 50%,1537,G1537,A02,0.205%~0.250%,0.100%~0.110%,20200312,2020-03-12 09:48,2020-03-12 09:49,-1,做空,10506.0,10490.0,10506.0,10492.0,16.0,13.23,2646.0,70,84,400.0,19400.0
大台日盤 比例,0.5,勝率 > 50%,9968,G9968,A08,0.305%~0.350%,0.085%~0.095%,20200312,2020-03-12 09:50,2020-03-12 09:51,-1,做空,10464.0,10458.0,10464.0,10460.0,6.0,3.23,646.0,70,84,400.0,20046.0
大台日盤 比例,0.5,勝率 > 50%,1857,G1857,A02,0.655%~0.700%,0.310%~0.320%,20200312,2020-03-12 10:16,2020-03-12 10:17,1,做多,10324.0,10330.0,10324.0,10328.0,6.0,3.24,648.0,70,82,400.0,20694.0
大台日盤 比例,0.5,勝率 > 50%,3254,G3254,A03,0.655%~0.700%,0.355%~0.365%,20200312,2020-03-12 10:16,2020-03-12 10:17,1,做多,10320.0,10330.0,10320.0,10328.0,10.0,7.24,1448.0,70,82,400.0,22142.0
大台日盤 比例,0.5,勝率 > 50%,1537,G1537,A02,0.205%~0.250%,0.100%~0.110%,20200312,2020-03-12 10:20,2020-03-12 10:21,1,做多,10326.0,10371.0,10326.0,10369.0,45.0,42.24,8448.0,70,82,400.0,30590.0
大台日盤 比例,0.5,勝率 > 50%,9969,G9969,A08,0.305%~0.350%,0.100%~0.110%,20200312,2020-03-12 10:21,2020-03-12 10:22,1,做多,10360.0,10368.0,10360.0,10366.0,8.0,5.24,1048.0,70,82,400.0,31638.0
大台日盤 比例,0.5,勝率 > 50%,1436,G1436,A02,0.055%~0.100%,0.115%~0.125%,20200312,2020-03-12 10:36,2020-03-12 10:37,-1,做空,10402.0,10425.0,10402.0,10427.0,-23.0,-25.77,-5154.0,70,84,400.0,26484.0
大台日盤 比例,0.5,勝率 > 50%,9796,G9796,A08,0.055%~0.100%,0.055%~0.065%,20200312,2020-03-12 10:36,2020-03-12 10:37,-1,做空,10396.0,10425.0,10396.0,10427.0,-29.0,-31.77,-6354.0,70,84,400.0,20130.0
大台日盤 比例,0.5,勝率 > 50%,2862,G2862,A03,0.105%~0.150%,0.085%~0.095%,20200312,2020-03-12 11:39,2020-03-12 11:40,1,做多,10293.0,10291.0,10293.0,10289.0,-2.0,-4.76,-952.0,70,82,400.0,19178.0
大台日盤 比例,0.5,勝率 > 50%,1538,G1538,A02,0.205%~0.250%,0.115%~0.125%,20200312,2020-03-12 12:37,2020-03-12 12:38,1,做多,10389.0,10398.0,10389.0,10396.0,9.0,6.23,1246.0,70,84,400.0,20424.0
大台日盤 比例,0.5,勝率 > 50%,1644,G1644,A02,0.355%~0.400%,0.175%~0.185%,20200313,2020-03-13 09:05,2020-03-13 09:06,1,做多,9589.0,9597.0,9589.0,9595.0,8.0,5.27,1054.0,70,76,400.0,21478.0
大台日盤 比例,0.5,勝率 > 50%,1572,G1572,A02,0.255%~0.300%,0.115%~0.125%,20200313,2020-03-13 09:20,2020-03-13 09:21,-1,做空,9587.0,9581.0,9587.0,9583.0,6.0,3.27,654.0,70,76,400.0,22132.0
大台日盤 比例,0.5,勝率 > 50%,2967,G2967,A03,0.255%~0.300%,0.130%~0.140%,20200313,2020-03-13 09:20,2020-03-13 09:21,-1,做空,9588.0,9581.0,9588.0,9583.0,7.0,4.27,854.0,70,76,400.0,22986.0
大台日盤 比例,0.5,勝率 > 50%,10035,G10035,A08,0.405%~0.450%,0.070%~0.080%,20200313,2020-03-13 09:26,2020-03-13 09:27,-1,做空,9512.0,9500.0,9512.0,9502.0,12.0,9.27,1854.0,70,76,400.0,24840.0
大台日盤 比例,0.5,勝率 > 50%,10100,G10100,A08,0.505%~0.550%,0.025%~0.035%,20200313,2020-03-13 09:31,2020-03-13 09:32,1,做多,9515.0,9543.0,9515.0,9541.0,28.0,25.27,5054.0,70,76,400.0,29894.0
大台日盤 比例,0.5,勝率 > 50%,2968,G2968,A03,0.255%~0.300%,0.145%~0.155%,20200313,2020-03-13 09:36,2020-03-13 09:37,-1,做空,9493.0,9482.0,9493.0,9484.0,11.0,8.27,1654.0,70,76,400.0,31548.0
大台日盤 比例,0.5,勝率 > 50%,1572,G1572,A02,0.255%~0.300%,0.115%~0.125%,20200313,2020-03-13 09:38,2020-03-13 09:39,1,做多,9498.0,9496.0,9498.0,9494.0,-2.0,-4.73,-946.0,70,76,400.0,30602.0
大台日盤 比例,0.5,勝率 > 50%,2968,G2968,A03,0.255%~0.300%,0.145%~0.155%,20200313,2020-03-13 09:38,2020-03-13 09:39,1,做多,9495.0,9496.0,9495.0,9494.0,1.0,-1.73,-346.0,70,76,400.0,30256.0
大台日盤 比例,0.5,勝率 > 50%,9967,G9967,A08,0.305%~0.350%,0.070%~0.080%,20200313,2020-03-13 09:48,2020-03-13 09:49,1,做多,9535.0,9546.0,9535.0,9544.0,11.0,8.27,1654.0,70,76,400.0,31910.0
大台日盤 比例,0.5,勝率 > 50%,2967,G2967,A03,0.255%~0.300%,0.130%~0.140%,20200313,2020-03-13 09:52,2020-03-13 09:53,-1,做空,9597.0,9619.0,9597.0,9621.0,-22.0,-24.73,-4946.0,70,76,400.0,26964.0
大台日盤 比例,0.5,勝率 > 50%,9932,G9932,A08,0.255%~0.300%,0.055%~0.065%,20200313,2020-03-13 09:52,2020-03-13 09:53,-1,做空,9590.0,9619.0,9590.0,9621.0,-29.0,-31.73,-6346.0,70,76,400.0,20618.0
大台日盤 比例,0.5,勝率 > 50%,1642,G1642,A02,0.355%~0.400%,0.145%~0.155%,20200313,2020-03-13 09:53,2020-03-13 09:54,1,做多,9605.0,9622.0,9605.0,9620.0,17.0,14.27,2854.0,70,76,400.0,23472.0
大台日盤 比例,0.5,勝率 > 50%,9999,G9999,A08,0.355%~0.400%,0.040%~0.050%,20200313,2020-03-13 09:53,2020-03-13 09:54,1,做多,9615.0,9622.0,9615.0,9620.0,7.0,4.27,854.0,70,76,400.0,24326.0
大台日盤 比例,0.5,勝率 > 50%,3004,G3004,A03,0.305%~0.350%,0.175%~0.185%,20200313,2020-03-13 10:11,2020-03-13 10:12,1,做多,9631.0,9634.0,9631.0,9632.0,3.0,0.26,52.0,70,78,400.0,24378.0
大台日盤 比例,0.5,勝率 > 50%,5650,G5650,A05,0.105%~0.150%,0.085%~0.095%,20200313,2020-03-13 10:24,2020-03-13 10:25,1,做多,9671.0,9680.0,9671.0,9678.0,9.0,6.26,1252.0,70,78,400.0,25630.0
大台日盤 比例,0.5,勝率 > 50%,8438,G8438,A07,0.105%~0.150%,0.085%~0.095%,20200313,2020-03-13 10:24,2020-03-13 10:25,1,做多,9671.0,9680.0,9671.0,9678.0,9.0,6.26,1252.0,70,78,400.0,26882.0
大台日盤 比例,0.5,勝率 > 50%,1610,G1610,A02,0.305%~0.350%,0.175%~0.185%,20200313,2020-03-13 10:27,2020-03-13 10:28,1,做多,9710.0,9717.0,9710.0,9715.0,7.0,4.26,852.0,70,78,400.0,27734.0
大台日盤 比例,0.5,勝率 > 50%,9932,G9932,A08,0.255%~0.300%,0.055%~0.065%,20200313,2020-03-13 10:31,2020-03-13 10:32,1,做多,9762.0,9763.0,9762.0,9761.0,1.0,-1.74,-348.0,70,78,400.0,27386.0
大台日盤 比例,0.5,勝率 > 50%,2968,G2968,A03,0.255%~0.300%,0.145%~0.155%,20200313,2020-03-13 10:34,2020-03-13 10:35,1,做多,9809.0,9815.0,9809.0,9813.0,6.0,3.26,652.0,70,78,400.0,28038.0
大台日盤 比例,0.5,勝率 > 50%,1571,G1571,A02,0.255%~0.300%,0.100%~0.110%,20200313,2020-03-13 10:37,2020-03-13 10:38,-1,做空,9775.0,9762.0,9775.0,9764.0,13.0,10.26,2052.0,70,78,400.0,30090.0
大台日盤 比例,0.5,勝率 > 50%,1538,G1538,A02,0.205%~0.250%,0.115%~0.125%,20200313,2020-03-13 10:39,2020-03-13 10:40,-1,做空,9753.0,9739.0,9753.0,9741.0,14.0,11.26,2252.0,70,78,400.0,32342.0
大台日盤 比例,0.5,勝率 > 50%,1533,G1533,A02,0.205%~0.250%,0.040%~0.050%,20200313,2020-03-13 10:41,2020-03-13 10:42,-1,做空,9721.0,9718.0,9721.0,9720.0,3.0,0.26,52.0,70,78,400.0,32394.0
大台日盤 比例,0.5,勝率 > 50%,9932,G9932,A08,0.255%~0.300%,0.055%~0.065%,20200313,2020-03-13 11:24,2020-03-13 11:25,-1,做空,9617.0,9607.0,9617.0,9609.0,10.0,7.27,1454.0,70,76,400.0,33848.0
大台日盤 比例,0.5,勝率 > 50%,1644,G1644,A02,0.355%~0.400%,0.175%~0.185%,20200313,2020-03-13 12:37,2020-03-13 12:38,1,做多,9757.0,9752.0,9757.0,9750.0,-5.0,-7.74,-1548.0,70,78,400.0,32300.0
大台日盤 比例,0.5,勝率 > 50%,10174,G10174,A08,0.605%~0.650%,0.115%~0.125%,20200313,2020-03-13 12:44,2020-03-13 12:45,1,做多,9882.0,9890.0,9882.0,9888.0,8.0,5.25,1050.0,70,80,400.0,33350.0
大台日盤 比例,0.5,勝率 > 50%,1572,G1572,A02,0.255%~0.300%,0.115%~0.125%,20200313,2020-03-13 12:46,2020-03-13 12:47,-1,做空,9877.0,9871.0,9877.0,9873.0,6.0,3.255,651.0,70,79,400.0,34001.0
大台日盤 比例,0.5,勝率 > 50%,2966,G2966,A03,0.255%~0.300%,0.115%~0.125%,20200313,2020-03-13 12:46,2020-03-13 12:47,-1,做空,9877.0,9871.0,9877.0,9873.0,6.0,3.255,651.0,70,79,400.0,34652.0
大台日盤 比例,0.5,勝率 > 50%,1575,G1575,A02,0.255%~0.300%,0.160%~0.170%,20200313,2020-03-13 12:49,2020-03-13 12:50,1,做多,9837.0,9844.0,9837.0,9842.0,7.0,4.26,852.0,70,78,400.0,35504.0
大台日盤 比例,0.5,勝率 > 50%,2968,G2968,A03,0.255%~0.300%,0.145%~0.155%,20200313,2020-03-13 12:49,2020-03-13 12:50,1,做多,9839.0,9844.0,9839.0,9842.0,5.0,2.26,452.0,70,78,400.0,35956.0
大台日盤 比例,0.5,勝率 > 50%,1644,G1644,A02,0.355%~0.400%,0.175%~0.185%,20200313,2020-03-13 13:00,2020-03-13 13:01,1,做多,9940.0,9969.0,9940.0,9967.0,29.0,26.25,5250.0,70,80,400.0,41206.0
大台日盤 比例,0.5,勝率 > 50%,10001,G10001,A08,0.355%~0.400%,0.070%~0.080%,20200313,2020-03-13 13:00,2020-03-13 13:01,1,做多,9951.0,9969.0,9951.0,9967.0,18.0,15.25,3050.0,70,80,400.0,44256.0
大台日盤 比例,0.5,勝率 > 50%,1644,G1644,A02,0.355%~0.400%,0.175%~0.185%,20200313,2020-03-13 13:06,2020-03-13 13:07,1,做多,10101.0,10066.0,10101.0,10064.0,-35.0,-37.75,-7550.0,70,80,400.0,36706.0
大台日盤 比例,0.5,勝率 > 50%,10001,G10001,A08,0.355%~0.400%,0.070%~0.080%,20200313,2020-03-13 13:06,2020-03-13 13:07,1,做多,10111.0,10066.0,10111.0,10064.0,-45.0,-47.75,-9550.0,70,80,400.0,27156.0
大台日盤 比例,0.5,勝率 > 50%,1646,G1646,A02,0.355%~0.400%,0.205%~0.215%,20200316,2020-03-16 09:08,2020-03-16 09:09,-1,做空,10009.0,9997.0,10009.0,9999.0,12.0,9.25,1850.0,70,80,400.0,29006.0
大台日盤 比例,0.5,勝率 > 50%,1572,G1572,A02,0.255%~0.300%,0.115%~0.125%,20200316,2020-03-16 09:10,2020-03-16 09:11,-1,做空,9982.0,9991.0,9982.0,9993.0,-9.0,-11.75,-2350.0,70,80,400.0,26656.0
大台日盤 比例,0.5,勝率 > 50%,2967,G2967,A03,0.255%~0.300%,0.130%~0.140%,20200316,2020-03-16 09:10,2020-03-16 09:11,-1,做空,9984.0,9991.0,9984.0,9993.0,-7.0,-9.75,-1950.0,70,80,400.0,24706.0
大台日盤 比例,0.5,勝率 > 50%,307,G0307,A01,0.455%~0.500%,0.010%~0.020%,20200316,2020-03-16 09:12,2020-03-16 09:13,-1,做空,9945.0,9939.0,9945.0,9941.0,6.0,3.25,650.0,70,80,400.0,25356.0
大台日盤 比例,0.5,勝率 > 50%,7277,G7277,A06,0.455%~0.500%,0.010%~0.020%,20200316,2020-03-16 09:12,2020-03-16 09:13,-1,做空,9945.0,9939.0,9945.0,9941.0,6.0,3.25,650.0,70,80,400.0,26006.0
大台日盤 比例,0.5,勝率 > 50%,10067,G10067,A08,0.455%~0.500%,0.040%~0.050%,20200316,2020-03-16 09:12,2020-03-16 09:13,-1,做空,9948.0,9939.0,9948.0,9941.0,9.0,6.25,1250.0,70,80,400.0,27256.0
大台日盤 比例,0.5,勝率 > 50%,1572,G1572,A02,0.255%~0.300%,0.115%~0.125%,20200316,2020-03-16 09:16,2020-03-16 09:17,-1,做空,9916.0,9948.0,9916.0,9950.0,-32.0,-34.75,-6950.0,70,80,400.0,20306.0
大台日盤 比例,0.5,勝率 > 50%,1533,G1533,A02,0.205%~0.250%,0.040%~0.050%,20200316,2020-03-16 09:21,2020-03-16 09:22,1,做多,9940.0,9967.0,9940.0,9965.0,27.0,24.25,4850.0,70,80,400.0,25156.0
大台日盤 比例,0.5,勝率 > 50%,9968,G9968,A08,0.305%~0.350%,0.085%~0.095%,20200316,2020-03-16 09:24,2020-03-16 09:25,-1,做空,9945.0,9928.0,9945.0,9930.0,17.0,14.25,2850.0,70,80,400.0,28006.0
大台日盤 比例,0.5,勝率 > 50%,5612,G5612,A05,0.055%~0.100%,0.025%~0.035%,20200316,2020-03-16 09:46,2020-03-16 09:47,1,做多,9900.0,9924.0,9900.0,9922.0,24.0,21.25,4250.0,70,80,400.0,32256.0
大台日盤 比例,0.5,勝率 > 50%,8400,G8400,A07,0.055%~0.100%,0.025%~0.035%,20200316,2020-03-16 09:46,2020-03-16 09:47,1,做多,9900.0,9924.0,9900.0,9922.0,24.0,21.25,4250.0,70,80,400.0,36506.0
大台日盤 比例,0.5,勝率 > 50%,1537,G1537,A02,0.205%~0.250%,0.100%~0.110%,20200316,2020-03-16 09:47,2020-03-16 09:48,1,做多,9914.0,9922.0,9914.0,9920.0,8.0,5.25,1050.0,70,80,400.0,37556.0
大台日盤 比例,0.5,勝率 > 50%,4319,G4319,A04,0.205%~0.250%,0.010%~0.020%,20200316,2020-03-16 11:03,2020-03-16 11:04,-1,做空,9835.0,9821.0,9835.0,9823.0,14.0,11.26,2252.0,70,78,400.0,39808.0
大台日盤 比例,0.5,勝率 > 50%,1537,G1537,A02,0.205%~0.250%,0.100%~0.110%,20200316,2020-03-16 12:26,2020-03-16 12:27,-1,做空,9768.0,9758.0,9768.0,9760.0,10.0,7.26,1452.0,70,78,400.0,41260.0
大台日盤 比例,0.5,勝率 > 50%,9968,G9968,A08,0.305%~0.350%,0.085%~0.095%,20200316,2020-03-16 12:45,2020-03-16 12:46,1,做多,9710.0,9718.0,9710.0,9716.0,8.0,5.26,1052.0,70,78,400.0,42312.0
大台日盤 比例,0.5,勝率 > 50%,1537,G1537,A02,0.205%~0.250%,0.100%~0.110%,20200316,2020-03-16 12:53,2020-03-16 12:54,-1,做空,9679.0,9678.0,9679.0,9680.0,1.0,-1.74,-348.0,70,78,400.0,41964.0
大台日盤 比例,0.5,勝率 > 50%,9970,G9970,A08,0.305%~0.350%,0.115%~0.125%,20200316,2020-03-16 12:58,2020-03-16 12:59,1,做多,9671.0,9676.0,9671.0,9674.0,5.0,2.26,452.0,70,78,400.0,42416.0
大台日盤 比例,0.5,勝率 > 50%,10140,G10140,A08,0.555%~0.600%,0.115%~0.125%,20200317,2020-03-17 09:06,2020-03-17 09:07,1,做多,9434.0,9445.0,9434.0,9443.0,11.0,8.27,1654.0,70,76,400.0,44070.0
大台日盤 比例,0.5,勝率 > 50%,9969,G9969,A08,0.305%~0.350%,0.100%~0.110%,20200317,2020-03-17 09:09,2020-03-17 09:10,1,做多,9479.0,9469.0,9479.0,9467.0,-10.0,-12.73,-2546.0,70,76,400.0,41524.0
大台日盤 比例,0.5,勝率 > 50%,2968,G2968,A03,0.255%~0.300%,0.145%~0.155%,20200317,2020-03-17 09:18,2020-03-17 09:19,1,做多,9543.0,9544.0,9543.0,9542.0,1.0,-1.73,-346.0,70,76,400.0,41178.0
大台日盤 比例,0.5,勝率 > 50%,1544,G1544,A02,0.205%~0.250%,0.205%~0.215%,20200317,2020-03-17 09:28,2020-03-17 09:29,1,做多,9574.0,9590.0,9574.0,9588.0,16.0,13.27,2654.0,70,76,400.0,43832.0
大台日盤 比例,0.5,勝率 > 50%,4319,G4319,A04,0.205%~0.250%,0.010%~0.020%,20200317,2020-03-17 09:28,2020-03-17 09:29,1,做多,9593.0,9590.0,9593.0,9588.0,-3.0,-5.73,-1146.0,70,76,400.0,42686.0
大台日盤 比例,0.5,勝率 > 50%,1609,G1609,A02,0.305%~0.350%,0.160%~0.170%,20200317,2020-03-17 09:31,2020-03-17 09:32,1,做多,9603.0,9599.0,9603.0,9597.0,-4.0,-6.73,-1346.0,70,76,400.0,41340.0
大台日盤 比例,0.5,勝率 > 50%,3003,G3003,A03,0.305%~0.350%,0.160%~0.170%,20200317,2020-03-17 09:31,2020-03-17 09:32,1,做多,9603.0,9599.0,9603.0,9597.0,-4.0,-6.73,-1346.0,70,76,400.0,39994.0
大台日盤 比例,0.5,勝率 > 50%,2966,G2966,A03,0.255%~0.300%,0.115%~0.125%,20200317,2020-03-17 09:44,2020-03-17 09:45,1,做多,9549.0,9531.0,9549.0,9529.0,-18.0,-20.73,-4146.0,70,76,400.0,35848.0
大台日盤 比例,0.5,勝率 > 50%,1572,G1572,A02,0.255%~0.300%,0.115%~0.125%,20200317,2020-03-17 09:45,2020-03-17 09:46,-1,做空,9543.0,9541.0,9543.0,9543.0,2.0,-0.73,-146.0,70,76,400.0,35702.0
大台日盤 比例,0.5,勝率 > 50%,5728,G5728,A05,0.205%~0.250%,0.235%~0.245%,20200317,2020-03-17 09:50,2020-03-17 09:51,1,做多,9481.0,9455.0,9481.0,9453.0,-26.0,-28.73,-5746.0,70,76,400.0,29956.0
大台日盤 比例,0.5,勝率 > 50%,8516,G8516,A07,0.205%~0.250%,0.235%~0.245%,20200317,2020-03-17 09:50,2020-03-17 09:51,1,做多,9481.0,9455.0,9481.0,9453.0,-26.0,-28.73,-5746.0,70,76,400.0,24210.0
大台日盤 比例,0.5,勝率 > 50%,307,G0307,A01,0.455%~0.500%,0.010%~0.020%,20200317,2020-03-17 09:54,2020-03-17 09:55,1,做多,9471.0,9502.0,9471.0,9500.0,31.0,28.27,5654.0,70,76,400.0,29864.0
大台日盤 比例,0.5,勝率 > 50%,7277,G7277,A06,0.455%~0.500%,0.010%~0.020%,20200317,2020-03-17 09:54,2020-03-17 09:55,1,做多,9471.0,9502.0,9471.0,9500.0,31.0,28.27,5654.0,70,76,400.0,35518.0
大台日盤 比例,0.5,勝率 > 50%,10247,G10247,A08,0.705%~0.750%,0.190%~0.200%,20200317,2020-03-17 09:57,2020-03-17 09:58,-1,做空,9448.0,9440.0,9448.0,9442.0,8.0,5.27,1054.0,70,76,400.0,36572.0
大台日盤 比例,0.5,勝率 > 50%,3108,G3108,A03,0.455%~0.500%,0.205%~0.215%,20200317,2020-03-17 10:01,2020-03-17 10:02,1,做多,9435.0,9454.0,9435.0,9452.0,19.0,16.27,3254.0,70,76,400.0,39826.0
大台日盤 比例,0.5,勝率 > 50%,1471,G1471,A02,0.105%~0.150%,0.130%~0.140%,20200317,2020-03-17 10:05,2020-03-17 10:06,1,做多,9425.0,9430.0,9425.0,9428.0,5.0,2.27,454.0,70,76,400.0,40280.0
大台日盤 比例,0.5,勝率 > 50%,1576,G1576,A02,0.255%~0.300%,0.175%~0.185%,20200317,2020-03-17 10:09,2020-03-17 10:10,-1,做空,9408.0,9391.0,9408.0,9393.0,17.0,14.27,2854.0,70,76,400.0,43134.0
大台日盤 比例,0.5,勝率 > 50%,2968,G2968,A03,0.255%~0.300%,0.145%~0.155%,20200317,2020-03-17 10:09,2020-03-17 10:10,-1,做空,9405.0,9391.0,9405.0,9393.0,14.0,11.27,2254.0,70,76,400.0,45388.0
大台日盤 比例,0.5,勝率 > 50%,2968,G2968,A03,0.255%~0.300%,0.145%~0.155%,20200317,2020-03-17 10:11,2020-03-17 10:12,-1,做空,9377.0,9358.0,9377.0,9360.0,19.0,16.275,3255.0,70,75,400.0,48643.0
大台日盤 比例,0.5,勝率 > 50%,9932,G9932,A08,0.255%~0.300%,0.055%~0.065%,20200317,2020-03-17 10:11,2020-03-17 10:12,-1,做空,9369.0,9358.0,9369.0,9360.0,11.0,8.28,1656.0,70,74,400.0,50299.0
大台日盤 比例,0.5,勝率 > 50%,1402,G1402,A02,0.000%~0.050%,0.115%~0.125%,20200317,2020-03-17 10:13,2020-03-17 10:14,1,做多,9351.0,9385.0,9351.0,9383.0,34.0,31.275,6255.0,70,75,400.0,56554.0
大台日盤 比例,0.5,勝率 > 50%,1642,G1642,A02,0.355%~0.400%,0.145%~0.155%,20200317,2020-03-17 10:21,2020-03-17 10:22,1,做多,9354.0,9362.0,9354.0,9360.0,8.0,5.28,1056.0,70,74,400.0,57610.0
大台日盤 比例,0.5,勝率 > 50%,273,G0273,A01,0.405%~0.450%,0.010%~0.020%,20200317,2020-03-17 10:25,2020-03-17 10:26,-1,做空,9395.0,9389.0,9395.0,9391.0,6.0,3.27,654.0,70,76,400.0,58264.0
大台日盤 比例,0.5,勝率 > 50%,7243,G7243,A06,0.405%~0.450%,0.010%~0.020%,20200317,2020-03-17 10:25,2020-03-17 10:26,-1,做空,9395.0,9389.0,9395.0,9391.0,6.0,3.27,654.0,70,76,400.0,58918.0
大台日盤 比例,0.5,勝率 > 50%,1533,G1533,A02,0.205%~0.250%,0.040%~0.050%,20200317,2020-03-17 10:40,2020-03-17 10:41,1,做多,9446.0,9462.0,9446.0,9460.0,16.0,13.27,2654.0,70,76,400.0,61572.0
大台日盤 比例,0.5,勝率 > 50%,3181,G3181,A03,0.555%~0.600%,0.280%~0.290%,20200317,2020-03-17 10:51,2020-03-17 10:52,-1,做空,9458.0,9417.0,9458.0,9419.0,41.0,38.27,7654.0,70,76,400.0,69226.0
大台日盤 比例,0.5,勝率 > 50%,10143,G10143,A08,0.555%~0.600%,0.160%~0.170%,20200317,2020-03-17 10:51,2020-03-17 10:52,-1,做空,9446.0,9417.0,9446.0,9419.0,29.0,26.27,5254.0,70,76,400.0,74480.0
大台日盤 比例,0.5,勝率 > 50%,36,G0036,A01,0.055%~0.100%,0.025%~0.035%,20200317,2020-03-17 10:54,2020-03-17 10:55,1,做多,9444.0,9436.0,9444.0,9434.0,-8.0,-10.73,-2146.0,70,76,400.0,72334.0
大台日盤 比例,0.5,勝率 > 50%,7006,G7006,A06,0.055%~0.100%,0.025%~0.035%,20200317,2020-03-17 10:54,2020-03-17 10:55,1,做多,9444.0,9436.0,9444.0,9434.0,-8.0,-10.73,-2146.0,70,76,400.0,70188.0
大台日盤 比例,0.5,勝率 > 50%,4251,G4251,A04,0.105%~0.150%,0.010%~0.020%,20200317,2020-03-17 11:20,2020-03-17 11:21,1,做多,9423.0,9443.0,9423.0,9441.0,20.0,17.27,3454.0,70,76,400.0,73642.0
大台日盤 比例,0.5,勝率 > 50%,2929,G2929,A03,0.205%~0.250%,0.070%~0.080%,20200317,2020-03-17 11:22,2020-03-17 11:23,-1,做空,9433.0,9416.0,9433.0,9418.0,17.0,14.27,2854.0,70,76,400.0,76496.0
大台日盤 比例,0.5,勝率 > 50%,36,G0036,A01,0.055%~0.100%,0.025%~0.035%,20200317,2020-03-17 11:30,2020-03-17 11:31,-1,做空,9479.0,9476.0,9479.0,9478.0,3.0,0.27,54.0,70,76,400.0,76550.0
大台日盤 比例,0.5,勝率 > 50%,7006,G7006,A06,0.055%~0.100%,0.025%~0.035%,20200317,2020-03-17 11:30,2020-03-17 11:31,-1,做空,9479.0,9476.0,9479.0,9478.0,3.0,0.27,54.0,70,76,400.0,76604.0
