Layer,Threshold,ThresholdLabel,Date,DailyNetTWD,DailyLongTWD,DailyShortTWD,CumNetTWD,CumLongTWD,CumShortTWD
小台全日 比例,0.9,勝率 > 90%,20221013,1288.0,0.0,1288.0,25847.0,10121.0,15726.0
小台全日 比例,0.9,勝率 > 90%,20221209,1584.0,0.0,1584.0,27431.0,10121.0,17310.0
小台全日 比例,0.9,勝率 > 90%,20221213,534.0,534.0,0.0,27965.0,10655.0,17310.0
小台全日 比例,0.9,勝率 > 90%,20221215,334.0,0.0,334.0,28299.0,10655.0,17644.0
小台全日 比例,0.9,勝率 > 90%,20230112,6068.0,0.0,6068.0,34367.0,10655.0,23712.0
小台全日 比例,0.9,勝率 > 90%,20240805,18106.0,17432.0,674.0,52473.0,28087.0,24386.0
小台全日 比例,0.9,勝率 > 90%,20240806,4198.0,0.0,4198.0,56671.0,28087.0,28584.0
小台全日 比例,0.9,勝率 > 90%,20240807,1272.0,1272.0,0.0,57943.0,29359.0,28584.0
小台全日 比例,0.9,勝率 > 90%,20240906,1422.0,0.0,1422.0,59365.0,29359.0,30006.0
小台全日 比例,0.9,勝率 > 90%,20250407,51611.0,20086.0,31525.0,110976.0,49445.0,61531.0
小台全日 比例,0.9,勝率 > 90%,20250409,11044.0,9554.0,1490.0,122020.0,58999.0,63021.0
小台全日 比例,0.9,勝率 > 90%,20250410,33786.0,33786.0,0.0,155806.0,92785.0,63021.0
小台全日 比例,0.9,勝率 > 90%,20250411,3954.0,1526.0,2428.0,159760.0,94311.0,65449.0
小台全日 比例,0.9,勝率 > 90%,20250415,26.0,26.0,0.0,159786.0,94337.0,65449.0
小台全日 比例,0.9,勝率 > 90%,20260323,15281.0,4297.0,10984.0,175067.0,98634.0,76433.0
小台全日 比例,0.9,勝率 > 90%,20260402,6998.0,6998.0,0.0,182065.0,105632.0,76433.0
小台全日 比例,0.9,勝率 > 90%,20260606,215852.0,208840.0,7012.0,397917.0,314472.0,83445.0
小台全日 比例,0.9,勝率 > 90%,20260608,1528.0,0.0,1528.0,399445.0,314472.0,84973.0
小台全日 比例,0.9,勝率 > 90%,20260610,24914.0,7356.0,17558.0,424359.0,321828.0,102531.0
小台全日 比例,0.9,勝率 > 90%,20260618,13944.0,0.0,13944.0,438303.0,321828.0,116475.0
小台全日 比例,0.9,勝率 > 90%,20260625,70.0,70.0,0.0,438373.0,321898.0,116475.0
小台全日 比例,1.0,勝率 = 100%,20200312,338.0,338.0,0.0,338.0,338.0,0.0
小台全日 比例,1.0,勝率 = 100%,20200313,826.0,338.0,488.0,1164.0,676.0,488.0
小台全日 比例,1.0,勝率 = 100%,20200316,5830.0,0.0,5830.0,6994.0,676.0,6318.0
小台全日 比例,1.0,勝率 = 100%,20200317,584.0,192.0,392.0,7578.0,868.0,6710.0
小台全日 比例,1.0,勝率 = 100%,20200318,946.0,0.0,946.0,8524.0,868.0,7656.0
小台全日 比例,1.0,勝率 = 100%,20200319,1585.0,147.0,1438.0,10109.0,1015.0,9094.0
小台全日 比例,1.0,勝率 = 100%,20200320,246.0,0.0,246.0,10355.0,1015.0,9340.0
小台全日 比例,1.0,勝率 = 100%,20200323,1096.0,0.0,1096.0,11451.0,1015.0,10436.0
小台全日 比例,1.0,勝率 = 100%,20200730,38.0,38.0,0.0,11489.0,1053.0,10436.0
小台全日 比例,1.0,勝率 = 100%,20210512,6414.0,3048.0,3366.0,17903.0,4101.0,13802.0
小台全日 比例,1.0,勝率 = 100%,20210517,1834.0,1834.0,0.0,19737.0,5935.0,13802.0
小台全日 比例,1.0,勝率 = 100%,20220712,4186.0,4186.0,0.0,23923.0,10121.0,13802.0
小台全日 比例,1.0,勝率 = 100%,20220922,636.0,0.0,636.0,24559.0,10121.0,14438.0
小台全日 比例,1.0,勝率 = 100%,20221013,1288.0,0.0,1288.0,25847.0,10121.0,15726.0
小台全日 比例,1.0,勝率 = 100%,20221209,1584.0,0.0,1584.0,27431.0,10121.0,17310.0
小台全日 比例,1.0,勝率 = 100%,20221213,534.0,534.0,0.0,27965.0,10655.0,17310.0
小台全日 比例,1.0,勝率 = 100%,20221215,334.0,0.0,334.0,28299.0,10655.0,17644.0
小台全日 比例,1.0,勝率 = 100%,20230112,6068.0,0.0,6068.0,34367.0,10655.0,23712.0
小台全日 比例,1.0,勝率 = 100%,20240805,18106.0,17432.0,674.0,52473.0,28087.0,24386.0
小台全日 比例,1.0,勝率 = 100%,20240806,4198.0,0.0,4198.0,56671.0,28087.0,28584.0
小台全日 比例,1.0,勝率 = 100%,20240807,1272.0,1272.0,0.0,57943.0,29359.0,28584.0
小台全日 比例,1.0,勝率 = 100%,20240906,1422.0,0.0,1422.0,59365.0,29359.0,30006.0
小台全日 比例,1.0,勝率 = 100%,20250407,51611.0,20086.0,31525.0,110976.0,49445.0,61531.0
小台全日 比例,1.0,勝率 = 100%,20250409,11044.0,9554.0,1490.0,122020.0,58999.0,63021.0
小台全日 比例,1.0,勝率 = 100%,20250410,33786.0,33786.0,0.0,155806.0,92785.0,63021.0
小台全日 比例,1.0,勝率 = 100%,20250411,3954.0,1526.0,2428.0,159760.0,94311.0,65449.0
小台全日 比例,1.0,勝率 = 100%,20250415,26.0,26.0,0.0,159786.0,94337.0,65449.0
小台全日 比例,1.0,勝率 = 100%,20260323,15281.0,4297.0,10984.0,175067.0,98634.0,76433.0
小台全日 比例,1.0,勝率 = 100%,20260402,6998.0,6998.0,0.0,182065.0,105632.0,76433.0
小台全日 比例,1.0,勝率 = 100%,20260606,215852.0,208840.0,7012.0,397917.0,314472.0,83445.0
小台全日 比例,1.0,勝率 = 100%,20260608,1528.0,0.0,1528.0,399445.0,314472.0,84973.0
小台全日 比例,1.0,勝率 = 100%,20260610,24914.0,7356.0,17558.0,424359.0,321828.0,102531.0
小台全日 比例,1.0,勝率 = 100%,20260618,13944.0,0.0,13944.0,438303.0,321828.0,116475.0
小台全日 比例,1.0,勝率 = 100%,20260625,70.0,70.0,0.0,438373.0,321898.0,116475.0
