Layer,Threshold,ThresholdLabel,RuleID,RunID,AnchorID,BodyBin,GapBin,Date,EntryTime,ExitTime,Side,SideLabel,EntryPrice,ExitPrice,EffectiveEntry,EffectiveExit,RawPoints,NetPoints,NetProfitTWD,FeeTWD,TaxTWD,SlippageTWD,CumNetProfitTWD
小台全日 比例,0.5,勝率 > 50%,9900,G9900,A08,0.205%~0.250%,0.085%~0.095%,20200312,2020-03-12 09:10,2020-03-12 09:11,-1,做空,10648.0,10644.0,10648.0,10646.0,4.0,0.84,42.0,36,22,100.0,42.0
小台全日 比例,0.5,勝率 > 50%,5725,G5725,A05,0.205%~0.250%,0.190%~0.200%,20200312,2020-03-12 09:35,2020-03-12 09:36,1,做多,10513.0,10524.0,10513.0,10522.0,11.0,7.84,392.0,36,22,100.0,434.0
小台全日 比例,0.5,勝率 > 50%,8513,G8513,A07,0.205%~0.250%,0.190%~0.200%,20200312,2020-03-12 09:35,2020-03-12 09:36,1,做多,10513.0,10524.0,10513.0,10522.0,11.0,7.84,392.0,36,22,100.0,826.0
小台全日 比例,0.5,勝率 > 50%,3110,G3110,A03,0.455%~0.500%,0.235%~0.245%,20200312,2020-03-12 10:08,2020-03-12 10:09,-1,做空,10212.0,10236.0,10212.0,10238.0,-24.0,-27.12,-1356.0,36,20,100.0,-530.0
小台全日 比例,0.5,勝率 > 50%,10071,G10071,A08,0.455%~0.500%,0.100%~0.110%,20200312,2020-03-12 10:08,2020-03-12 10:09,-1,做空,10198.0,10236.0,10198.0,10238.0,-38.0,-41.12,-2056.0,36,20,100.0,-2586.0
小台全日 比例,0.5,勝率 > 50%,1857,G1857,A02,0.655%~0.700%,0.310%~0.320%,20200312,2020-03-12 10:16,2020-03-12 10:17,1,做多,10324.0,10329.0,10324.0,10327.0,5.0,1.88,94.0,36,20,100.0,-2492.0
小台全日 比例,0.5,勝率 > 50%,3253,G3253,A03,0.655%~0.700%,0.340%~0.350%,20200312,2020-03-12 10:16,2020-03-12 10:17,1,做多,10321.0,10329.0,10321.0,10327.0,8.0,4.88,244.0,36,20,100.0,-2248.0
小台全日 比例,0.5,勝率 > 50%,2969,G2969,A03,0.255%~0.300%,0.160%~0.170%,20200312,2020-03-12 21:42,2020-03-12 21:43,-1,做空,9984.0,9968.0,9984.0,9970.0,16.0,12.88,644.0,36,20,100.0,-1604.0
小台全日 比例,0.5,勝率 > 50%,3037,G3037,A03,0.355%~0.400%,0.160%~0.170%,20200312,2020-03-12 21:58,2020-03-12 21:59,1,做多,9993.0,9996.0,9993.0,9994.0,3.0,-0.12,-6.0,36,20,100.0,-1610.0
小台全日 比例,0.5,勝率 > 50%,1573,G1573,A02,0.255%~0.300%,0.130%~0.140%,20200312,2020-03-12 22:03,2020-03-12 22:04,1,做多,9983.0,9977.0,9983.0,9975.0,-6.0,-9.12,-456.0,36,20,100.0,-2066.0
小台全日 比例,0.5,勝率 > 50%,1640,G1640,A02,0.355%~0.400%,0.115%~0.125%,20200313,2020-03-13 00:55,2020-03-13 00:56,1,做多,9883.0,9888.0,9883.0,9886.0,5.0,1.88,94.0,36,20,100.0,-1972.0
小台全日 比例,0.5,勝率 > 50%,239,G0239,A01,0.355%~0.400%,0.010%~0.020%,20200313,2020-03-13 00:58,2020-03-13 00:59,1,做多,9940.0,9958.0,9940.0,9956.0,18.0,14.88,744.0,36,20,100.0,-1228.0
小台全日 比例,0.5,勝率 > 50%,7209,G7209,A06,0.355%~0.400%,0.010%~0.020%,20200313,2020-03-13 00:58,2020-03-13 00:59,1,做多,9940.0,9958.0,9940.0,9956.0,18.0,14.88,744.0,36,20,100.0,-484.0
小台全日 比例,0.5,勝率 > 50%,2968,G2968,A03,0.255%~0.300%,0.145%~0.155%,20200313,2020-03-13 01:01,2020-03-13 01:02,-1,做空,9934.0,9987.0,9934.0,9989.0,-53.0,-56.12,-2806.0,36,20,100.0,-3290.0
小台全日 比例,0.5,勝率 > 50%,9932,G9932,A08,0.255%~0.300%,0.055%~0.065%,20200313,2020-03-13 01:06,2020-03-13 01:07,1,做多,10057.0,10037.0,10057.0,10035.0,-20.0,-23.12,-1156.0,36,20,100.0,-4446.0
小台全日 比例,0.5,勝率 > 50%,3037,G3037,A03,0.355%~0.400%,0.160%~0.170%,20200313,2020-03-13 09:05,2020-03-13 09:06,1,做多,9589.0,9598.0,9589.0,9596.0,9.0,5.88,294.0,36,20,100.0,-4152.0
小台全日 比例,0.5,勝率 > 50%,3039,G3039,A03,0.355%~0.400%,0.190%~0.200%,20200313,2020-03-13 09:26,2020-03-13 09:27,-1,做空,9525.0,9499.0,9525.0,9501.0,26.0,22.88,1144.0,36,20,100.0,-3008.0
小台全日 比例,0.5,勝率 > 50%,341,G0341,A01,0.505%~0.550%,0.010%~0.020%,20200313,2020-03-13 09:31,2020-03-13 09:32,1,做多,9517.0,9544.0,9517.0,9542.0,27.0,23.88,1194.0,36,20,100.0,-1814.0
小台全日 比例,0.5,勝率 > 50%,7311,G7311,A06,0.505%~0.550%,0.010%~0.020%,20200313,2020-03-13 09:31,2020-03-13 09:32,1,做多,9517.0,9544.0,9517.0,9542.0,27.0,23.88,1194.0,36,20,100.0,-620.0
小台全日 比例,0.5,勝率 > 50%,1573,G1573,A02,0.255%~0.300%,0.130%~0.140%,20200313,2020-03-13 09:38,2020-03-13 09:39,1,做多,9498.0,9496.0,9498.0,9494.0,-2.0,-5.08,-254.0,36,18,100.0,-874.0
小台全日 比例,0.5,勝率 > 50%,2968,G2968,A03,0.255%~0.300%,0.145%~0.155%,20200313,2020-03-13 09:38,2020-03-13 09:39,1,做多,9496.0,9496.0,9496.0,9494.0,0.0,-3.08,-154.0,36,18,100.0,-1028.0
小台全日 比例,0.5,勝率 > 50%,239,G0239,A01,0.355%~0.400%,0.010%~0.020%,20200313,2020-03-13 09:45,2020-03-13 09:46,1,做多,9516.0,9534.0,9516.0,9532.0,18.0,14.88,744.0,36,20,100.0,-284.0
小台全日 比例,0.5,勝率 > 50%,7209,G7209,A06,0.355%~0.400%,0.010%~0.020%,20200313,2020-03-13 09:45,2020-03-13 09:46,1,做多,9516.0,9534.0,9516.0,9532.0,18.0,14.88,744.0,36,20,100.0,460.0
小台全日 比例,0.5,勝率 > 50%,239,G0239,A01,0.355%~0.400%,0.010%~0.020%,20200313,2020-03-13 09:53,2020-03-13 09:54,1,做多,9621.0,9620.0,9621.0,9618.0,-1.0,-4.12,-206.0,36,20,100.0,254.0
小台全日 比例,0.5,勝率 > 50%,3039,G3039,A03,0.355%~0.400%,0.190%~0.200%,20200313,2020-03-13 09:53,2020-03-13 09:54,1,做多,9603.0,9620.0,9603.0,9618.0,17.0,13.88,694.0,36,20,100.0,948.0
小台全日 比例,0.5,勝率 > 50%,7209,G7209,A06,0.355%~0.400%,0.010%~0.020%,20200313,2020-03-13 09:53,2020-03-13 09:54,1,做多,9621.0,9620.0,9621.0,9618.0,-1.0,-4.12,-206.0,36,20,100.0,742.0
小台全日 比例,0.5,勝率 > 50%,9997,G9997,A08,0.355%~0.400%,0.010%~0.020%,20200313,2020-03-13 10:01,2020-03-13 10:02,-1,做空,9586.0,9560.0,9586.0,9562.0,26.0,22.88,1144.0,36,20,100.0,1886.0
小台全日 比例,0.5,勝率 > 50%,9963,G9963,A08,0.305%~0.350%,0.010%~0.020%,20200313,2020-03-13 10:11,2020-03-13 10:12,1,做多,9647.0,9635.0,9647.0,9633.0,-12.0,-15.12,-756.0,36,20,100.0,1130.0
小台全日 比例,0.5,勝率 > 50%,239,G0239,A01,0.355%~0.400%,0.010%~0.020%,20200313,2020-03-13 10:17,2020-03-13 10:18,-1,做空,9646.0,9640.0,9646.0,9642.0,6.0,2.88,144.0,36,20,100.0,1274.0
小台全日 比例,0.5,勝率 > 50%,7209,G7209,A06,0.355%~0.400%,0.010%~0.020%,20200313,2020-03-13 10:17,2020-03-13 10:18,-1,做空,9646.0,9640.0,9646.0,9642.0,6.0,2.88,144.0,36,20,100.0,1418.0
小台全日 比例,0.5,勝率 > 50%,239,G0239,A01,0.355%~0.400%,0.010%~0.020%,20200313,2020-03-13 10:19,2020-03-13 10:20,1,做多,9678.0,9694.0,9678.0,9692.0,16.0,12.88,644.0,36,20,100.0,2062.0
小台全日 比例,0.5,勝率 > 50%,7209,G7209,A06,0.355%~0.400%,0.010%~0.020%,20200313,2020-03-13 10:19,2020-03-13 10:20,1,做多,9678.0,9694.0,9678.0,9692.0,16.0,12.88,644.0,36,20,100.0,2706.0
小台全日 比例,0.5,勝率 > 50%,1610,G1610,A02,0.305%~0.350%,0.175%~0.185%,20200313,2020-03-13 10:27,2020-03-13 10:28,1,做多,9710.0,9716.0,9710.0,9714.0,6.0,2.88,144.0,36,20,100.0,2850.0
小台全日 比例,0.5,勝率 > 50%,1573,G1573,A02,0.255%~0.300%,0.130%~0.140%,20200313,2020-03-13 10:31,2020-03-13 10:32,1,做多,9755.0,9764.0,9755.0,9762.0,9.0,5.88,294.0,36,20,100.0,3144.0
小台全日 比例,0.5,勝率 > 50%,1573,G1573,A02,0.255%~0.300%,0.130%~0.140%,20200313,2020-03-13 10:44,2020-03-13 10:45,-1,做空,9706.0,9697.0,9706.0,9699.0,9.0,5.88,294.0,36,20,100.0,3438.0
小台全日 比例,0.5,勝率 > 50%,10175,G10175,A08,0.605%~0.650%,0.130%~0.140%,20200313,2020-03-13 12:44,2020-03-13 12:45,1,做多,9880.0,9889.0,9880.0,9887.0,9.0,5.88,294.0,36,20,100.0,3732.0
小台全日 比例,0.5,勝率 > 50%,1573,G1573,A02,0.255%~0.300%,0.130%~0.140%,20200313,2020-03-13 12:49,2020-03-13 12:50,1,做多,9838.0,9843.0,9838.0,9841.0,5.0,1.88,94.0,36,20,100.0,3826.0
小台全日 比例,0.5,勝率 > 50%,9932,G9932,A08,0.255%~0.300%,0.055%~0.065%,20200313,2020-03-13 12:49,2020-03-13 12:50,1,做多,9845.0,9843.0,9845.0,9841.0,-2.0,-5.12,-256.0,36,20,100.0,3570.0
小台全日 比例,0.5,勝率 > 50%,2968,G2968,A03,0.255%~0.300%,0.145%~0.155%,20200313,2020-03-13 12:56,2020-03-13 12:57,1,做多,9902.0,9903.0,9902.0,9901.0,1.0,-2.12,-106.0,36,20,100.0,3464.0
小台全日 比例,0.5,勝率 > 50%,307,G0307,A01,0.455%~0.500%,0.010%~0.020%,20200313,2020-03-13 21:40,2020-03-13 21:41,-1,做空,10116.0,10105.0,10116.0,10107.0,11.0,7.88,394.0,36,20,100.0,3858.0
小台全日 比例,0.5,勝率 > 50%,7277,G7277,A06,0.455%~0.500%,0.010%~0.020%,20200313,2020-03-13 21:40,2020-03-13 21:41,-1,做空,10116.0,10105.0,10116.0,10107.0,11.0,7.88,394.0,36,20,100.0,4252.0
小台全日 比例,0.5,勝率 > 50%,5725,G5725,A05,0.205%~0.250%,0.190%~0.200%,20200313,2020-03-13 21:58,2020-03-13 21:59,-1,做空,10076.0,10086.0,10076.0,10088.0,-10.0,-13.12,-656.0,36,20,100.0,3596.0
小台全日 比例,0.5,勝率 > 50%,8513,G8513,A07,0.205%~0.250%,0.190%~0.200%,20200313,2020-03-13 21:58,2020-03-13 21:59,-1,做空,10076.0,10086.0,10076.0,10088.0,-10.0,-13.12,-656.0,36,20,100.0,2940.0
小台全日 比例,0.5,勝率 > 50%,2968,G2968,A03,0.255%~0.300%,0.145%~0.155%,20200313,2020-03-13 21:59,2020-03-13 22:00,1,做多,10071.0,10083.0,10071.0,10081.0,12.0,8.88,444.0,36,20,100.0,3384.0
小台全日 比例,0.5,勝率 > 50%,1573,G1573,A02,0.255%~0.300%,0.130%~0.140%,20200313,2020-03-13 22:04,2020-03-13 22:05,1,做多,10131.0,10122.0,10131.0,10120.0,-9.0,-12.12,-606.0,36,20,100.0,2778.0
小台全日 比例,0.5,勝率 > 50%,9932,G9932,A08,0.255%~0.300%,0.055%~0.065%,20200313,2020-03-13 22:04,2020-03-13 22:05,1,做多,10139.0,10122.0,10139.0,10120.0,-17.0,-20.12,-1006.0,36,20,100.0,1772.0
小台全日 比例,0.5,勝率 > 50%,9963,G9963,A08,0.305%~0.350%,0.010%~0.020%,20200313,2020-03-13 23:02,2020-03-13 23:03,1,做多,10027.0,10027.0,10027.0,10025.0,0.0,-3.12,-156.0,36,20,100.0,1616.0
小台全日 比例,0.5,勝率 > 50%,3037,G3037,A03,0.355%~0.400%,0.160%~0.170%,20200313,2020-03-13 23:39,2020-03-13 23:40,-1,做空,9902.0,9897.0,9902.0,9899.0,5.0,1.88,94.0,36,20,100.0,1710.0
小台全日 比例,0.5,勝率 > 50%,2969,G2969,A03,0.255%~0.300%,0.160%~0.170%,20200313,2020-03-13 23:50,2020-03-13 23:51,-1,做空,9789.0,9795.0,9789.0,9797.0,-6.0,-9.12,-456.0,36,20,100.0,1254.0
小台全日 比例,0.5,勝率 > 50%,5767,G5767,A05,0.255%~0.300%,0.310%~0.320%,20200313,2020-03-13 23:50,2020-03-13 23:51,-1,做空,9803.0,9795.0,9803.0,9797.0,8.0,4.88,244.0,36,20,100.0,1498.0
小台全日 比例,0.5,勝率 > 50%,8555,G8555,A07,0.255%~0.300%,0.310%~0.320%,20200313,2020-03-13 23:50,2020-03-13 23:51,-1,做空,9803.0,9795.0,9803.0,9797.0,8.0,4.88,244.0,36,20,100.0,1742.0
小台全日 比例,0.5,勝率 > 50%,1712,G1712,A02,0.455%~0.500%,0.175%~0.185%,20200313,2020-03-13 23:52,2020-03-13 23:53,1,做多,9827.0,9831.0,9827.0,9829.0,4.0,0.88,44.0,36,20,100.0,1786.0
小台全日 比例,0.5,勝率 > 50%,3001,G3001,A03,0.305%~0.350%,0.130%~0.140%,20200314,2020-03-14 01:00,2020-03-14 01:01,-1,做空,9978.0,9992.0,9978.0,9994.0,-14.0,-17.12,-856.0,36,20,100.0,930.0
小台全日 比例,0.5,勝率 > 50%,2934,G2934,A03,0.205%~0.250%,0.145%~0.155%,20200314,2020-03-14 01:13,2020-03-14 01:14,1,做多,9990.0,9995.0,9990.0,9993.0,5.0,1.88,94.0,36,20,100.0,1024.0
小台全日 比例,0.5,勝率 > 50%,1506,G1506,A02,0.155%~0.200%,0.145%~0.155%,20200314,2020-03-14 03:44,2020-03-14 03:45,-1,做空,10059.0,10056.0,10059.0,10058.0,3.0,-0.12,-6.0,36,20,100.0,1018.0
小台全日 比例,0.5,勝率 > 50%,2969,G2969,A03,0.255%~0.300%,0.160%~0.170%,20200314,2020-03-14 04:16,2020-03-14 04:17,1,做多,10165.0,10171.0,10165.0,10169.0,6.0,2.88,144.0,36,20,100.0,1162.0
小台全日 比例,0.5,勝率 > 50%,2968,G2968,A03,0.255%~0.300%,0.145%~0.155%,20200316,2020-03-16 09:10,2020-03-16 09:11,-1,做空,9983.0,9991.0,9983.0,9993.0,-8.0,-11.12,-556.0,36,20,100.0,606.0
小台全日 比例,0.5,勝率 > 50%,9932,G9932,A08,0.255%~0.300%,0.055%~0.065%,20200316,2020-03-16 09:10,2020-03-16 09:11,-1,做空,9974.0,9991.0,9974.0,9993.0,-17.0,-20.12,-1006.0,36,20,100.0,-400.0
小台全日 比例,0.5,勝率 > 50%,10003,G10003,A08,0.355%~0.400%,0.100%~0.110%,20200316,2020-03-16 15:06,2020-03-16 15:07,1,做多,9577.0,9577.0,9577.0,9575.0,0.0,-3.12,-156.0,36,20,100.0,-556.0
小台全日 比例,0.5,勝率 > 50%,9997,G9997,A08,0.355%~0.400%,0.010%~0.020%,20200316,2020-03-16 15:16,2020-03-16 15:17,1,做多,9516.0,9523.0,9516.0,9521.0,7.0,3.88,194.0,36,20,100.0,-362.0
小台全日 比例,0.5,勝率 > 50%,3039,G3039,A03,0.355%~0.400%,0.190%~0.200%,20200316,2020-03-16 16:31,2020-03-16 16:32,1,做多,9506.0,9504.0,9506.0,9502.0,-2.0,-5.12,-256.0,36,20,100.0,-618.0
小台全日 比例,0.5,勝率 > 50%,10003,G10003,A08,0.355%~0.400%,0.100%~0.110%,20200316,2020-03-16 16:31,2020-03-16 16:32,1,做多,9515.0,9504.0,9515.0,9502.0,-11.0,-14.12,-706.0,36,20,100.0,-1324.0
小台全日 比例,0.5,勝率 > 50%,9900,G9900,A08,0.205%~0.250%,0.085%~0.095%,20200316,2020-03-16 16:32,2020-03-16 16:33,-1,做空,9513.0,9504.0,9513.0,9506.0,9.0,5.88,294.0,36,20,100.0,-1030.0
小台全日 比例,0.5,勝率 > 50%,1605,G1605,A02,0.305%~0.350%,0.100%~0.110%,20200316,2020-03-16 19:10,2020-03-16 19:11,1,做多,9356.0,9350.0,9356.0,9348.0,-6.0,-9.08,-454.0,36,18,100.0,-1484.0
小台全日 比例,0.5,勝率 > 50%,2999,G2999,A03,0.305%~0.350%,0.100%~0.110%,20200316,2020-03-16 21:32,2020-03-16 21:33,-1,做空,9282.0,9247.0,9282.0,9249.0,35.0,31.92,1596.0,36,18,100.0,112.0
小台全日 比例,0.5,勝率 > 50%,9975,G9975,A08,0.305%~0.350%,0.190%~0.200%,20200316,2020-03-16 21:32,2020-03-16 21:33,-1,做空,9290.0,9247.0,9290.0,9249.0,43.0,39.92,1996.0,36,18,100.0,2108.0
小台全日 比例,0.5,勝率 > 50%,1587,G1587,A02,0.255%~0.300%,0.340%~0.350%,20200316,2020-03-16 21:33,2020-03-16 21:34,-1,做空,9279.0,9251.0,9279.0,9253.0,28.0,24.92,1246.0,36,18,100.0,3354.0
小台全日 比例,0.5,勝率 > 50%,9939,G9939,A08,0.255%~0.300%,0.160%~0.170%,20200316,2020-03-16 21:33,2020-03-16 21:34,-1,做空,9263.0,9251.0,9263.0,9253.0,12.0,8.92,446.0,36,18,100.0,3800.0
小台全日 比例,0.5,勝率 > 50%,9932,G9932,A08,0.255%~0.300%,0.055%~0.065%,20200316,2020-03-16 21:36,2020-03-16 21:37,1,做多,9271.0,9278.0,9271.0,9276.0,7.0,3.92,196.0,36,18,100.0,3996.0
小台全日 比例,0.5,勝率 > 50%,341,G0341,A01,0.505%~0.550%,0.010%~0.020%,20200316,2020-03-16 22:06,2020-03-16 22:07,1,做多,9325.0,9322.0,9325.0,9320.0,-3.0,-6.08,-304.0,36,18,100.0,3692.0
小台全日 比例,0.5,勝率 > 50%,7311,G7311,A06,0.505%~0.550%,0.010%~0.020%,20200316,2020-03-16 22:06,2020-03-16 22:07,1,做多,9325.0,9322.0,9325.0,9320.0,-3.0,-6.08,-304.0,36,18,100.0,3388.0
小台全日 比例,0.5,勝率 > 50%,341,G0341,A01,0.505%~0.550%,0.010%~0.020%,20200316,2020-03-16 22:37,2020-03-16 22:38,-1,做空,9445.0,9435.0,9445.0,9437.0,10.0,6.92,346.0,36,18,100.0,3734.0
小台全日 比例,0.5,勝率 > 50%,7311,G7311,A06,0.505%~0.550%,0.010%~0.020%,20200316,2020-03-16 22:37,2020-03-16 22:38,-1,做空,9445.0,9435.0,9445.0,9437.0,10.0,6.92,346.0,36,18,100.0,4080.0
小台全日 比例,0.5,勝率 > 50%,9763,G9763,A08,0.000%~0.050%,0.070%~0.080%,20200316,2020-03-16 23:00,2020-03-16 23:01,-1,做空,9426.0,9412.0,9426.0,9414.0,14.0,10.92,546.0,36,18,100.0,4626.0
小台全日 比例,0.5,勝率 > 50%,9932,G9932,A08,0.255%~0.300%,0.055%~0.065%,20200316,2020-03-16 23:10,2020-03-16 23:11,1,做多,9458.0,9484.0,9458.0,9482.0,26.0,22.92,1146.0,36,18,100.0,5772.0
小台全日 比例,0.5,勝率 > 50%,1568,G1568,A02,0.255%~0.300%,0.055%~0.065%,20200317,2020-03-17 04:02,2020-03-17 04:03,1,做多,9234.0,9218.0,9234.0,9216.0,-16.0,-19.08,-954.0,36,18,100.0,4818.0
小台全日 比例,0.5,勝率 > 50%,1573,G1573,A02,0.255%~0.300%,0.130%~0.140%,20200317,2020-03-17 09:18,2020-03-17 09:19,1,做多,9544.0,9546.0,9544.0,9544.0,2.0,-1.12,-56.0,36,20,100.0,4762.0
小台全日 比例,0.5,勝率 > 50%,239,G0239,A01,0.355%~0.400%,0.010%~0.020%,20200317,2020-03-17 09:24,2020-03-17 09:25,1,做多,9528.0,9546.0,9528.0,9544.0,18.0,14.88,744.0,36,20,100.0,5506.0
小台全日 比例,0.5,勝率 > 50%,7209,G7209,A06,0.355%~0.400%,0.010%~0.020%,20200317,2020-03-17 09:24,2020-03-17 09:25,1,做多,9528.0,9546.0,9528.0,9544.0,18.0,14.88,744.0,36,20,100.0,6250.0
小台全日 比例,0.5,勝率 > 50%,1541,G1541,A02,0.205%~0.250%,0.160%~0.170%,20200317,2020-03-17 09:40,2020-03-17 09:41,1,做多,9580.0,9570.0,9580.0,9568.0,-10.0,-13.12,-656.0,36,20,100.0,5594.0
小台全日 比例,0.5,勝率 > 50%,9963,G9963,A08,0.305%~0.350%,0.010%~0.020%,20200317,2020-03-17 09:55,2020-03-17 09:56,1,做多,9500.0,9500.0,9500.0,9498.0,0.0,-3.1,-155.0,36,19,100.0,5439.0
小台全日 比例,0.5,勝率 > 50%,1682,G1682,A02,0.405%~0.450%,0.235%~0.245%,20200317,2020-03-17 10:01,2020-03-17 10:02,1,做多,9433.0,9454.0,9433.0,9452.0,21.0,17.92,896.0,36,18,100.0,6335.0
小台全日 比例,0.5,勝率 > 50%,2968,G2968,A03,0.255%~0.300%,0.145%~0.155%,20200317,2020-03-17 10:09,2020-03-17 10:10,-1,做空,9407.0,9391.0,9407.0,9393.0,16.0,12.92,646.0,36,18,100.0,6981.0
小台全日 比例,0.5,勝率 > 50%,10033,G10033,A08,0.405%~0.450%,0.040%~0.050%,20200317,2020-03-17 10:21,2020-03-17 10:22,1,做多,9365.0,9362.0,9365.0,9360.0,-3.0,-6.08,-304.0,36,18,100.0,6677.0
小台全日 比例,0.5,勝率 > 50%,239,G0239,A01,0.355%~0.400%,0.010%~0.020%,20200317,2020-03-17 10:27,2020-03-17 10:28,-1,做空,9353.0,9368.0,9353.0,9370.0,-15.0,-18.08,-904.0,36,18,100.0,5773.0
小台全日 比例,0.5,勝率 > 50%,3039,G3039,A03,0.355%~0.400%,0.190%~0.200%,20200317,2020-03-17 10:27,2020-03-17 10:28,-1,做空,9371.0,9368.0,9371.0,9370.0,3.0,-0.08,-4.0,36,18,100.0,5769.0
小台全日 比例,0.5,勝率 > 50%,7209,G7209,A06,0.355%~0.400%,0.010%~0.020%,20200317,2020-03-17 10:27,2020-03-17 10:28,-1,做空,9353.0,9368.0,9353.0,9370.0,-15.0,-18.08,-904.0,36,18,100.0,4865.0
小台全日 比例,0.5,勝率 > 50%,307,G0307,A01,0.455%~0.500%,0.010%~0.020%,20200317,2020-03-17 10:30,2020-03-17 10:31,1,做多,9397.0,9417.0,9397.0,9415.0,20.0,16.92,846.0,36,18,100.0,5711.0
小台全日 比例,0.5,勝率 > 50%,7277,G7277,A06,0.455%~0.500%,0.010%~0.020%,20200317,2020-03-17 10:30,2020-03-17 10:31,1,做多,9397.0,9417.0,9397.0,9415.0,20.0,16.92,846.0,36,18,100.0,6557.0
小台全日 比例,0.5,勝率 > 50%,5693,G5693,A05,0.155%~0.200%,0.220%~0.230%,20200317,2020-03-17 10:36,2020-03-17 10:37,-1,做空,9392.0,9385.0,9392.0,9387.0,7.0,3.92,196.0,36,18,100.0,6753.0
小台全日 比例,0.5,勝率 > 50%,8481,G8481,A07,0.155%~0.200%,0.220%~0.230%,20200317,2020-03-17 10:36,2020-03-17 10:37,-1,做空,9392.0,9385.0,9392.0,9387.0,7.0,3.92,196.0,36,18,100.0,6949.0
小台全日 比例,0.5,勝率 > 50%,9932,G9932,A08,0.255%~0.300%,0.055%~0.065%,20200317,2020-03-17 12:04,2020-03-17 12:05,-1,做空,9529.0,9525.0,9529.0,9527.0,4.0,0.88,44.0,36,20,100.0,6993.0
小台全日 比例,0.5,勝率 > 50%,5725,G5725,A05,0.205%~0.250%,0.190%~0.200%,20200317,2020-03-17 17:00,2020-03-17 17:01,1,做多,9246.0,9244.0,9246.0,9242.0,-2.0,-5.08,-254.0,36,18,100.0,6739.0
小台全日 比例,0.5,勝率 > 50%,8513,G8513,A07,0.205%~0.250%,0.190%~0.200%,20200317,2020-03-17 17:00,2020-03-17 17:01,1,做多,9246.0,9244.0,9246.0,9242.0,-2.0,-5.08,-254.0,36,18,100.0,6485.0
小台全日 比例,0.5,勝率 > 50%,10104,G10104,A08,0.505%~0.550%,0.085%~0.095%,20200317,2020-03-17 17:05,2020-03-17 17:06,1,做多,9294.0,9277.0,9294.0,9275.0,-17.0,-20.08,-1004.0,36,18,100.0,5481.0
小台全日 比例,0.5,勝率 > 50%,1610,G1610,A02,0.305%~0.350%,0.175%~0.185%,20200317,2020-03-17 17:34,2020-03-17 17:35,1,做多,9105.0,9097.0,9105.0,9095.0,-8.0,-11.08,-554.0,36,18,100.0,4927.0
小台全日 比例,0.5,勝率 > 50%,5839,G5839,A05,0.355%~0.400%,0.370%~0.380%,20200317,2020-03-17 17:41,2020-03-17 17:42,1,做多,9119.0,9119.0,9119.0,9117.0,0.0,-3.08,-154.0,36,18,100.0,4773.0
小台全日 比例,0.5,勝率 > 50%,8627,G8627,A07,0.355%~0.400%,0.370%~0.380%,20200317,2020-03-17 17:41,2020-03-17 17:42,1,做多,9119.0,9119.0,9119.0,9117.0,0.0,-3.08,-154.0,36,18,100.0,4619.0
小台全日 比例,0.5,勝率 > 50%,239,G0239,A01,0.355%~0.400%,0.010%~0.020%,20200317,2020-03-17 17:42,2020-03-17 17:43,-1,做空,9120.0,9112.0,9120.0,9114.0,8.0,4.92,246.0,36,18,100.0,4865.0
小台全日 比例,0.5,勝率 > 50%,7209,G7209,A06,0.355%~0.400%,0.010%~0.020%,20200317,2020-03-17 17:42,2020-03-17 17:43,-1,做空,9120.0,9112.0,9120.0,9114.0,8.0,4.92,246.0,36,18,100.0,5111.0
小台全日 比例,0.5,勝率 > 50%,1573,G1573,A02,0.255%~0.300%,0.130%~0.140%,20200317,2020-03-17 21:48,2020-03-17 21:49,-1,做空,9194.0,9182.0,9194.0,9184.0,12.0,8.92,446.0,36,18,100.0,5557.0
小台全日 比例,0.5,勝率 > 50%,1575,G1575,A02,0.255%~0.300%,0.160%~0.170%,20200317,2020-03-17 21:55,2020-03-17 21:56,-1,做空,9151.0,9137.0,9151.0,9139.0,14.0,10.92,546.0,36,18,100.0,6103.0
小台全日 比例,0.5,勝率 > 50%,9932,G9932,A08,0.255%~0.300%,0.055%~0.065%,20200317,2020-03-17 22:23,2020-03-17 22:24,1,做多,9247.0,9248.0,9247.0,9246.0,1.0,-2.08,-104.0,36,18,100.0,5999.0
小台全日 比例,0.5,勝率 > 50%,9932,G9932,A08,0.255%~0.300%,0.055%~0.065%,20200317,2020-03-17 22:38,2020-03-17 22:39,-1,做空,9263.0,9261.0,9263.0,9263.0,2.0,-1.08,-54.0,36,18,100.0,5945.0
小台全日 比例,0.5,勝率 > 50%,139,G0139,A01,0.205%~0.250%,0.040%~0.050%,20200317,2020-03-17 22:44,2020-03-17 22:45,1,做多,9282.0,9287.0,9282.0,9285.0,5.0,1.92,96.0,36,18,100.0,6041.0
小台全日 比例,0.5,勝率 > 50%,7109,G7109,A06,0.205%~0.250%,0.040%~0.050%,20200317,2020-03-17 22:44,2020-03-17 22:45,1,做多,9282.0,9287.0,9282.0,9285.0,5.0,1.92,96.0,36,18,100.0,6137.0
小台全日 比例,0.5,勝率 > 50%,9900,G9900,A08,0.205%~0.250%,0.085%~0.095%,20200317,2020-03-17 22:44,2020-03-17 22:45,1,做多,9278.0,9287.0,9278.0,9285.0,9.0,5.92,296.0,36,18,100.0,6433.0
