Layer,Threshold,ThresholdLabel,ParamCount,TotalTrades,WinTrades,WinRate,NetPoints,NetProfitTWD,TotalReturnRate,MDDNetPointsSum,MDDRateSum,MDDNetPointsMax,MDDRateMax,PFNet
大台日盤,0.5,勝率 > 50%,223,1381,880,0.6372194062273715,12906.000000000004,645300.0,2.5812,7197.64,1.439528,330.9,0.06618,1.9291068307277646
大台日盤,0.6,勝率 > 60%,180,517,407,0.7872340425531915,10259.560000000001,512978.0,2.051912,2342.88,0.468576,171.08,0.034216,4.294148621920835
大台日盤,0.7,勝率 > 70%,149,297,263,0.8855218855218855,7681.0,384050.0,1.5362,1027.6799999999998,0.20553599999999997,166.24,0.033248,7.357391160403907
大台日盤,0.8,勝率 > 80%,130,190,183,0.9631578947368421,6354.26,317713.0,1.270852,243.2,0.04864,66.44,0.013288,26.39266304347826
大台日盤,0.9,勝率 > 90%,124,144,144,1.0,4956.480000000001,247824.0,0.991296,0.0,0.0,0.0,0.0,inf
大台日盤,1.0,勝率 = 100%,124,144,144,1.0,4956.480000000001,247824.0,0.991296,0.0,0.0,0.0,0.0,inf
