RuleID,RunID,StrategyID,AnchorMode,AnchorID,AnchorLabel,BodyBinIndex,BodyBin,BodyMin,BodyMax,GapBinIndex,GapBin,GapMin,GapMax,Penetrate,TriggerCount,FillCount,FillRate,TotalTrades,LongTrades,ShortTrades,WinTrades,LossTrades,FlatTrades,WinRate,RawNetPoints,NetPoints,NetProfitTWD,TotalReturnRate,GrossProfitNetPoints,GrossLossNetPoints,PFNet,AvgNetPoints,MaxDrawdownNetPoints,MaxDrawdownRate,TotalFeeTWD,TotalTaxTWD,TotalSlippageTWD
2392,G2392,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,12,35~37,35,37.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2393,G2393,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,13,38~40,38,40.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2394,G2394,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,14,41~43,41,43.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2395,G2395,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,15,44~46,44,46.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2396,G2396,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,16,47~49,47,49.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2397,G2397,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,17,50~52,50,52.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2398,G2398,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,18,53~55,53,55.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2399,G2399,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,19,56~58,56,58.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2400,G2400,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,20,59~61,59,61.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2401,G2401,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,21,62~64,62,64.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2402,G2402,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,22,65~67,65,67.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2403,G2403,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,23,68~70,68,70.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2404,G2404,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,24,71~73,71,73.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2405,G2405,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,25,74~76,74,76.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2406,G2406,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,26,77~79,77,79.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2407,G2407,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,27,80~82,80,82.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2408,G2408,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,28,83~85,83,85.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2409,G2409,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,29,86~88,86,88.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2410,G2410,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,30,89~91,89,91.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2411,G2411,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,31,92~94,92,94.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2412,G2412,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,32,95~97,95,97.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2413,G2413,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,33,98~100,98,100.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2414,G2414,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,30,291~300,291,300.0,34,101以上,101,,1,2,0,0.0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2415,G2415,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,1,2~4,2,4.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2416,G2416,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,2,5~7,5,7.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2417,G2417,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,3,8~10,8,10.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2418,G2418,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,4,11~13,11,13.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2419,G2419,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,5,14~16,14,16.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2420,G2420,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,6,17~19,17,19.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2421,G2421,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,7,20~22,20,22.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2422,G2422,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,8,23~25,23,25.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2423,G2423,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,9,26~28,26,28.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2424,G2424,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,10,29~31,29,31.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2425,G2425,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,11,32~34,32,34.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2426,G2426,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,12,35~37,35,37.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2427,G2427,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,13,38~40,38,40.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2428,G2428,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,14,41~43,41,43.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2429,G2429,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,15,44~46,44,46.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2430,G2430,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,16,47~49,47,49.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2431,G2431,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,17,50~52,50,52.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2432,G2432,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,18,53~55,53,55.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2433,G2433,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,19,56~58,56,58.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2434,G2434,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,20,59~61,59,61.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2435,G2435,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,21,62~64,62,64.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2436,G2436,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,22,65~67,65,67.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2437,G2437,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,23,68~70,68,70.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2438,G2438,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,24,71~73,71,73.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2439,G2439,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,25,74~76,74,76.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2440,G2440,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,26,77~79,77,79.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2441,G2441,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,27,80~82,80,82.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2442,G2442,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,28,83~85,83,85.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2443,G2443,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,29,86~88,86,88.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2444,G2444,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,30,89~91,89,91.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2445,G2445,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,31,92~94,92,94.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2446,G2446,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,32,95~97,95,97.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2447,G2447,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,33,98~100,98,100.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2448,G2448,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,31,301~310,301,310.0,34,101以上,101,,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2449,G2449,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,1,2~4,2,4.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2450,G2450,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,2,5~7,5,7.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2451,G2451,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,3,8~10,8,10.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2452,G2452,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,4,11~13,11,13.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2453,G2453,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,5,14~16,14,16.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2454,G2454,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,6,17~19,17,19.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2455,G2455,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,7,20~22,20,22.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2456,G2456,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,8,23~25,23,25.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2457,G2457,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,9,26~28,26,28.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2458,G2458,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,10,29~31,29,31.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2459,G2459,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,11,32~34,32,34.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2460,G2460,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,12,35~37,35,37.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2461,G2461,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,13,38~40,38,40.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2462,G2462,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,14,41~43,41,43.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2463,G2463,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,15,44~46,44,46.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2464,G2464,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,16,47~49,47,49.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2465,G2465,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,17,50~52,50,52.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2466,G2466,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,18,53~55,53,55.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2467,G2467,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,19,56~58,56,58.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2468,G2468,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,20,59~61,59,61.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2469,G2469,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,21,62~64,62,64.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2470,G2470,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,22,65~67,65,67.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2471,G2471,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,23,68~70,68,70.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2472,G2472,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,24,71~73,71,73.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2473,G2473,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,25,74~76,74,76.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2474,G2474,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,26,77~79,77,79.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2475,G2475,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,27,80~82,80,82.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2476,G2476,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,28,83~85,83,85.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2477,G2477,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,29,86~88,86,88.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2478,G2478,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,30,89~91,89,91.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2479,G2479,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,31,92~94,92,94.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2480,G2480,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,32,95~97,95,97.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2481,G2481,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,33,98~100,98,100.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2482,G2482,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,32,311~320,311,320.0,34,101以上,101,,1,2,1,0.5,1,1,0,0,1,0,0.0,2.0,-2.6,-130.0,-0.00052,0.0,-2.6,0.0,-2.6,2.6,0.00052,36.0,94.0,100.0
2483,G2483,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,33,321~330,321,330.0,1,2~4,2,4.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2484,G2484,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,33,321~330,321,330.0,2,5~7,5,7.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2485,G2485,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,33,321~330,321,330.0,3,8~10,8,10.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2486,G2486,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,33,321~330,321,330.0,4,11~13,11,13.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2487,G2487,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,33,321~330,321,330.0,5,14~16,14,16.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2488,G2488,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,33,321~330,321,330.0,6,17~19,17,19.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
2489,G2489,A01_A08_BODY_GAP_BIN_ROD_P1,2,A02,M[1] 前高低中位,33,321~330,321,330.0,7,20~22,20,22.0,1,0,0,,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,0.0,0.0,0.0
